"","Cell","sum(betweenness)"
"7851",7851,860964
"7852",7852,1867489
"7853",7853,1115181.84208771
"7854",7854,1327455.23836475
"7855",7855,1492158.4292287
"7856",7856,1681594.17226694
"7857",7857,1582688.04243125
"7858",7858,3235370.96493793
"7859",7859,2087423.60498378
"7860",7860,2100114
"7861",7861,13789038
"7862",7862,18136857
"7863",7863,20670269
"7864",7864,4606050.8
"7865",7865,4571057.5
"7866",7866,4873814
"7867",7867,5959690.5
"7868",7868,6078759
"7869",7869,5620998
"7870",7870,5218743
"7871",7871,5516678
"7872",7872,9697536
"7873",7873,7416660
"7874",7874,5514622
"7875",7875,24511956
"7876",7876,15096950
"7877",7877,7830302
"7878",7878,5781454
"7879",7879,8619229
"7880",7880,4193202
"7881",7881,5647278
"7882",7882,4934734
"7883",7883,5506547
"7884",7884,4831956
"7885",7885,5902982
"7886",7886,4784026.5
"7887",7887,4089358
"7888",7888,3846070
"7889",7889,5544282
"7890",7890,4007061
"7891",7891,4354133
"7892",7892,586795
"7893",7893,596798
"7894",7894,1125208
"7895",7895,429486
"7896",7896,339034
"7897",7897,267985
"7898",7898,237642
"7899",7899,1266438
"7900",7900,5963834
"7901",7901,854972.849852216
"7902",7902,932689.454712491
"7903",7903,909868.787848989
"7904",7904,925441.189910374
"7905",7905,996980.514758744
"7906",7906,2789423.21382399
"7907",7907,6569923.29928174
"7908",7908,2862023.4173344
"7909",7909,1892527.5086488
"7910",7910,1806204
"7911",7911,1789332
"7912",7912,1788055
"7913",7913,2080071
"7914",7914,1514743
"7915",7915,1450643
"7916",7916,1365048
"7917",7917,1374920.19669042
"7918",7918,1381698.08621808
"7919",7919,1398266.63375817
"7920",7920,1419156
"7921",7921,1428249
"7922",7922,1432342
"7923",7923,1854676
"7924",7924,2162455
"7925",7925,1656122
"7926",7926,1545503
"7927",7927,2178832
"7928",7928,10275596
"7929",7929,4711076
"7930",7930,30013870.8333333
"7931",7931,21591910
"7932",7932,3006451
"7933",7933,12857121
"7934",7934,2898328
"7935",7935,439199
"7936",7936,306682
"7937",7937,317769
"7938",7938,605167
"7939",7939,743644.5
"7940",7940,1512823
"7941",7941,4219964.25
"7942",7942,1055360.61666667
"7943",7943,598121.333333333
"7944",7944,427675
"7945",7945,355769.25
"7946",7946,469288
"7947",7947,430077
"7948",7948,470277
"7949",7949,633001
"7950",7950,953603
"7951",7951,1099823
"7952",7952,2309462
"7953",7953,1463898.35550464
"7954",7954,1231699.36019852
"7955",7955,1527264.38042198
"7956",7956,1575476.63522843
"7957",7957,2684503.73477569
"7958",7958,2001302.45061063
"7959",7959,2014566
"7960",7960,12372049
"7961",7961,11921118
"7962",7962,28698143
"7963",7963,4243531.8
"7964",7964,3294861
"7965",7965,3251124
"7966",7966,4335076
"7967",7967,5170605
"7968",7968,3989910
"7969",7969,4046381
"7970",7970,3609365
"7971",7971,4266840
"7972",7972,7939929
"7973",7973,4553540
"7974",7974,3964032
"7975",7975,23399143
"7976",7976,11318375
"7977",7977,7467717
"7978",7978,3813650
"7979",7979,3871031.4
"7980",7980,1930379
"7981",7981,2009495
"7982",7982,2602826
"7983",7983,2918268
"7984",7984,1374476
"7985",7985,1657630
"7986",7986,3546002
"7987",7987,1839435
"7988",7988,2158408
"7989",7989,1103950
"7990",7990,933088
"7991",7991,957611
"7992",7992,834449
"7993",7993,450754
"7994",7994,521119
"7995",7995,777197
"7996",7996,683395
"7997",7997,321850
"7998",7998,307860
"7999",7999,1329263
"8000",8000,6077705
"8001",8001,782870.080297602
"8002",8002,823648.424165098
"8003",8003,874048.113529192
"8004",8004,892657.933338803
"8005",8005,1559597.1748151
"8006",8006,2944533.95052537
"8007",8007,5571954.11532603
"8008",8008,2426304.2843017
"8009",8009,1778651.65536753
"8010",8010,1705111.5378147
"8011",8011,1671076.47096279
"8012",8012,1644333
"8013",8013,1590289
"8014",8014,1743317
"8015",8015,1343383
"8016",8016,1306317.29006836
"8017",8017,1297912.41664523
"8018",8018,1309506.09695885
"8019",8019,1330892.74499278
"8020",8020,1339662
"8021",8021,1691267
"8022",8022,1721583
"8023",8023,1530258
"8024",8024,1305723
"8025",8025,1307064
"8026",8026,1054278
"8027",8027,2094449
"8028",8028,5111703
"8029",8029,10036734
"8030",8030,2985850.16666667
"8031",8031,47454026
"8032",8032,3553604
"8033",8033,12716953
"8034",8034,3186987
"8035",8035,443404
"8036",8036,309237
"8037",8037,257994
"8038",8038,500443
"8039",8039,811692
"8040",8040,1134574.5
"8041",8041,3843095.16666667
"8042",8042,1316130.51666667
"8043",8043,945389.383333333
"8044",8044,488708.5
"8045",8045,510311
"8046",8046,222965.5
"8047",8047,172889
"8048",8048,184601
"8049",8049,242371
"8050",8050,566108
"8051",8051,774602
"8052",8052,2400901
"8053",8053,1079551
"8054",8054,1248544.42529568
"8055",8055,1478049.23465953
"8056",8056,2060748.98869192
"8057",8057,1730421.71725398
"8058",8058,1648181
"8059",8059,11931952
"8060",8060,10100684
"8061",8061,21571079
"8062",8062,8368232
"8063",8063,1769219
"8064",8064,1636298
"8065",8065,2004010
"8066",8066,3123308
"8067",8067,2566679
"8068",8068,2292423
"8069",8069,2365173
"8070",8070,2397323
"8071",8071,2790186
"8072",8072,5829438
"8073",8073,2922283
"8074",8074,2666095
"8075",8075,22145617
"8076",8076,4885478
"8077",8077,10683707
"8078",8078,4639439
"8079",8079,3145502
"8080",8080,1844204.4
"8081",8081,1116958
"8082",8082,1583535
"8083",8083,3197610
"8084",8084,1167666.58333333
"8085",8085,786420
"8086",8086,1468815
"8087",8087,2314242
"8088",8088,5917593
"8089",8089,778181
"8090",8090,1054227
"8091",8091,671506
"8092",8092,492973
"8093",8093,713139
"8094",8094,338177
"8095",8095,418792
"8096",8096,114871
"8097",8097,366579
"8098",8098,311969
"8099",8099,1245396
"8100",8100,6139496
"8101",8101,709309.435060594
"8102",8102,784627.231804685
"8103",8103,836811.419115777
"8104",8104,1094952.189475
"8105",8105,1771562.66879176
"8106",8106,2914008.70296855
"8107",8107,4743951.83089135
"8108",8108,2149950.92723477
"8109",8109,1672306.13943081
"8110",8110,1593714.77393721
"8111",8111,1571538.70269729
"8112",8112,1526619.93336836
"8113",8113,1492199
"8114",8114,1427552
"8115",8115,1433562
"8116",8116,1231588.57685622
"8117",8117,1241177.26188731
"8118",8118,1267530.39538329
"8119",8119,1312796.39786286
"8120",8120,1444558.35771722
"8121",8121,1115987
"8122",8122,1504457
"8123",8123,1344384
"8124",8124,1301072
"8125",8125,1229829
"8126",8126,1050825
"8127",8127,1889456
"8128",8128,5125495
"8129",8129,4504229
"8130",8130,7722287
"8131",8131,6651772
"8132",8132,44283802
"8133",8133,12540346
"8134",8134,3737374
"8135",8135,509357
"8136",8136,378774
"8137",8137,297349
"8138",8138,526395
"8139",8139,779461
"8140",8140,1317728
"8141",8141,1240764
"8142",8142,3072739.20833333
"8143",8143,1321619.925
"8144",8144,904847.933333333
"8145",8145,422938.5
"8146",8146,298170
"8147",8147,187256
"8148",8148,175501
"8149",8149,200428
"8150",8150,261480
"8151",8151,616408
"8152",8152,2735270
"8153",8153,1012365
"8154",8154,1142484.63202321
"8155",8155,2003728.99341712
"8156",8156,1769562.77165375
"8157",8157,1512892.68379453
"8158",8158,11728156
"8159",8159,9952612
"8160",8160,20591415
"8161",8161,1528459
"8162",8162,8174329
"8163",8163,1679671
"8164",8164,1982104.5
"8165",8165,2561959
"8166",8166,2018931
"8167",8167,2308510
"8168",8168,2341032
"8169",8169,2569123
"8170",8170,2405112
"8171",8171,2617594
"8172",8172,5285774
"8173",8173,2659452
"8174",8174,2025121
"8175",8175,22326802
"8176",8176,3904764
"8177",8177,9871642
"8178",8178,2788638
"8179",8179,4991265
"8180",8180,1774876
"8181",8181,1566284
"8182",8182,1209811
"8183",8183,2566126
"8184",8184,1806709.41666667
"8185",8185,951721
"8186",8186,1283604
"8187",8187,1118187
"8188",8188,2196193
"8189",8189,2585041
"8190",8190,1013229
"8191",8191,897094
"8192",8192,564433
"8193",8193,361548
"8194",8194,588428
"8195",8195,209164
"8196",8196,296552
"8197",8197,186884
"8198",8198,161320
"8199",8199,1181560
"8200",8200,6214476
"8201",8201,671736.24016985
"8202",8202,748877.429871927
"8203",8203,897430.765349874
"8204",8204,1197115.56778103
"8205",8205,1878768.71984124
"8206",8206,2730105.00318108
"8207",8207,4083072.11783441
"8208",8208,1940537.09304865
"8209",8209,1563759.62762247
"8210",8210,1488940.31251658
"8211",8211,1461274.03364908
"8212",8212,1432764.61620339
"8213",8213,1372464.94055491
"8214",8214,1328727
"8215",8215,1294757.06207861
"8216",8216,1186117.49335199
"8217",8217,1182002.72791765
"8218",8218,1212349.10747079
"8219",8219,1267843.40907497
"8220",8220,1204242.20683105
"8221",8221,1414937.44818353
"8222",8222,1061238
"8223",8223,1040449
"8224",8224,893068
"8225",8225,846114
"8226",8226,689359
"8227",8227,1536000
"8228",8228,4626896
"8229",8229,4195494
"8230",8230,2375890
"8231",8231,10264979.1666667
"8232",8232,2896506.83333333
"8233",8233,54841849.8364004
"8234",8234,3830806.25489712
"8235",8235,1305044
"8236",8236,631396
"8237",8237,528505
"8238",8238,731616
"8239",8239,916368
"8240",8240,1270248
"8241",8241,1686685.25
"8242",8242,2284302
"8243",8243,942450.25
"8244",8244,1551397.75
"8245",8245,424735
"8246",8246,324684
"8247",8247,237967
"8248",8248,184704
"8249",8249,196796
"8250",8250,239762
"8251",8251,559795
"8252",8252,3214709
"8253",8253,1081194
"8254",8254,1226016
"8255",8255,2837530.47993063
"8256",8256,1143091.12489763
"8257",8257,11729526.769811
"8258",8258,9781567
"8259",8259,20463378
"8260",8260,1293785
"8261",8261,1074360
"8262",8262,8204355
"8263",8263,2142487.5
"8264",8264,2594970
"8265",8265,1503269.5
"8266",8266,1950286.33333333
"8267",8267,2239018.66666667
"8268",8268,2463869.33333333
"8269",8269,2768443
"8270",8270,2251701
"8271",8271,2293599
"8272",8272,4900615
"8273",8273,2631787
"8274",8274,1883938
"8275",8275,21820299
"8276",8276,3244620
"8277",8277,5940984.33333333
"8278",8278,6467610
"8279",8279,1978428
"8280",8280,4838601
"8281",8281,2261000
"8282",8282,2256071
"8283",8283,1643514
"8284",8284,3155539
"8285",8285,3553983
"8286",8286,3282629.25
"8287",8287,4388211.75
"8288",8288,2417620
"8289",8289,2162041
"8290",8290,2886092
"8291",8291,2759347
"8292",8292,2893974
"8293",8293,2710713.5
"8294",8294,384399
"8295",8295,627259
"8296",8296,273197
"8297",8297,298332
"8298",8298,223208
"8299",8299,1231229
"8300",8300,6232607
"8301",8301,634640.589856257
"8302",8302,748387.463904561
"8303",8303,925007.009609223
"8304",8304,1280798.58626935
"8305",8305,1873795.96051334
"8306",8306,2513956.00988842
"8307",8307,3544924.01535812
"8308",8308,1764083.24754255
"8309",8309,1457471.83211498
"8310",8310,1380921.6206319
"8311",8311,1357432.09503388
"8312",8312,1319935.7728026
"8313",8313,1276411.31752697
"8314",8314,1210551.4706347
"8315",8315,1175842.97531603
"8316",8316,1116760.58197924
"8317",8317,1102983.58328897
"8318",8318,1108185.03226609
"8319",8319,1070489.88635071
"8320",8320,1097981.24811426
"8321",8321,1013761.25682444
"8322",8322,969456.362320363
"8323",8323,921715.132696484
"8324",8324,825808
"8325",8325,727126
"8326",8326,581558
"8327",8327,1449964
"8328",8328,4421273
"8329",8329,3881765
"8330",8330,1844911
"8331",8331,4332575.12913826
"8332",8332,7556863.95643044
"8333",8333,2814677.8976072
"8334",8334,56669534.4879646
"8335",8335,1485232
"8336",8336,1323785
"8337",8337,1222094
"8338",8338,1417654
"8339",8339,1576196
"8340",8340,1929566.25
"8341",8341,1933130
"8342",8342,1377861.75
"8343",8343,2011710
"8344",8344,708475
"8345",8345,1457252
"8346",8346,406064.8
"8347",8347,322290.2
"8348",8348,212158
"8349",8349,200984
"8350",8350,211586
"8351",8351,283748
"8352",8352,3495481
"8353",8353,1112690
"8354",8354,1021985
"8355",8355,2964922
"8356",8356,11777997
"8357",8357,9726062
"8358",8358,20357793
"8359",8359,1222734
"8360",8360,1179038
"8361",8361,1195098
"8362",8362,8349300
"8363",8363,2772838
"8364",8364,1627946.5
"8365",8365,1487328.66666667
"8366",8366,1946653.5
"8367",8367,2509608.66666667
"8368",8368,2999992.33333333
"8369",8369,2906215.5
"8370",8370,2517560.16666667
"8371",8371,4981524
"8372",8372,1665768
"8373",8373,2532825
"8374",8374,2494898
"8375",8375,20407253
"8376",8376,3258885
"8377",8377,5909223.66666667
"8378",8378,3200381
"8379",8379,5599831
"8380",8380,2020008
"8381",8381,4245688
"8382",8382,3438280
"8383",8383,3528354
"8384",8384,3479091
"8385",8385,3483137
"8386",8386,4452203
"8387",8387,4519304
"8388",8388,2525549
"8389",8389,2278700
"8390",8390,2185100
"8391",8391,1950125
"8392",8392,1676533
"8393",8393,275780
"8394",8394,2489854.5
"8395",8395,303983
"8396",8396,575180
"8397",8397,482608
"8398",8398,426550
"8399",8399,1109175
"8400",8400,6330110
"8401",8401,607419.392151837
"8402",8402,737937.883721974
"8403",8403,960544.802701953
"8404",8404,1306431.10619014
"8405",8405,1821541.62242539
"8406",8406,2290738.71505242
"8407",8407,3095810.03480087
"8408",8408,1604629.18532443
"8409",8409,1349710.85962626
"8410",8410,1275908.93612517
"8411",8411,1248629.20795076
"8412",8412,1216426.38687772
"8413",8413,1164653.20775679
"8414",8414,1104958.9184123
"8415",8415,1081828.88616622
"8416",8416,1031391.75648726
"8417",8417,1025969.39523171
"8418",8418,1014815.38029877
"8419",8419,1034031.27181632
"8420",8420,1005739.20090657
"8421",8421,992507.226785095
"8422",8422,975240.417618029
"8423",8423,957102.49299864
"8424",8424,898697.5
"8425",8425,836909
"8426",8426,715753
"8427",8427,1576910
"8428",8428,4543346.58768316
"8429",8429,3742377.6719882
"8430",8430,1824220.91821709
"8431",8431,3797880.81913556
"8432",8432,1966662.63120716
"8433",8433,6993404.33499396
"8434",8434,2341523
"8435",8435,58167077
"8436",8436,784451
"8437",8437,644836
"8438",8438,812925
"8439",8439,1114497
"8440",8440,1288111
"8441",8441,1422817.75
"8442",8442,1041173
"8443",8443,2092450
"8444",8444,509420
"8445",8445,644545
"8446",8446,1232098.43333333
"8447",8447,373673.4
"8448",8448,339148
"8449",8449,228754
"8450",8450,262686
"8451",8451,330049
"8452",8452,3635970
"8453",8453,1167248
"8454",8454,1352908
"8455",8455,13317539
"8456",8456,10190149
"8457",8457,20224441
"8458",8458,1235871
"8459",8459,1139274
"8460",8460,994287
"8461",8461,1673169
"8462",8462,8496516
"8463",8463,1747223
"8464",8464,1572693.83333333
"8465",8465,1432614.03030303
"8466",8466,2201181.76515152
"8467",8467,2910557.08333333
"8468",8468,2385730.40151515
"8469",8469,2348715.13636364
"8470",8470,4080936.5
"8471",8471,2027981.25
"8472",8472,1441440
"8473",8473,2843779
"8474",8474,1693270
"8475",8475,19534761
"8476",8476,2980489
"8477",8477,6259835
"8478",8478,2252722
"8479",8479,2823624
"8480",8480,5278510
"8481",8481,5108314.10714286
"8482",8482,5718534.97142857
"8483",8483,4675242
"8484",8484,3909376
"8485",8485,2933395
"8486",8486,3614263
"8487",8487,1907176
"8488",8488,783199
"8489",8489,651806
"8490",8490,590636
"8491",8491,356248
"8492",8492,443342
"8493",8493,1512894
"8494",8494,1220952
"8495",8495,2762045
"8496",8496,557652
"8497",8497,492449
"8498",8498,342499
"8499",8499,1076862
"8500",8500,6385964
"8501",8501,579722.3750343
"8502",8502,734906.286784909
"8503",8503,971079.882115314
"8504",8504,1309095.98345623
"8505",8505,1730703.04839747
"8506",8506,2074099.37556642
"8507",8507,2706946.77845277
"8508",8508,1456259.17058081
"8509",8509,1243687.55687034
"8510",8510,1168150.5244508
"8511",8511,1143163.29660085
"8512",8512,1107675.77681351
"8513",8513,1057444.97886924
"8514",8514,1013228.03069553
"8515",8515,992851.74839558
"8516",8516,966286.224843432
"8517",8517,970615.269174779
"8518",8518,983516.314387652
"8519",8519,976784.358517216
"8520",8520,981323.396705556
"8521",8521,992218.174205383
"8522",8522,997702.953517013
"8523",8523,1003475.56196084
"8524",8524,952915.005448021
"8525",8525,895071.449249776
"8526",8526,824916.951200952
"8527",8527,1596543.1023606
"8528",8528,4337704.20754134
"8529",8529,3512102.79051001
"8530",8530,1755925.13446444
"8531",8531,3635702.88095443
"8532",8532,1665194.97183668
"8533",8533,2313269.72103709
"8534",8534,8145360
"8535",8535,8492681
"8536",8536,58315127.4166667
"8537",8537,812890.583333333
"8538",8538,1379715
"8539",8539,1311366
"8540",8540,1944785
"8541",8541,1519975
"8542",8542,801960
"8543",8543,1988282
"8544",8544,822246
"8545",8545,470342.666666667
"8546",8546,613657.816666667
"8547",8547,1089260.76666667
"8548",8548,775298.25
"8549",8549,927289
"8550",8550,986350
"8551",8551,1062335
"8552",8552,4626728
"8553",8553,2105953
"8554",8554,10147918
"8555",8555,5558829
"8556",8556,30122051
"8557",8557,1925332
"8558",8558,1980699
"8559",8559,1666038
"8560",8560,1531314
"8561",8561,2303358
"8562",8562,7081403
"8563",8563,1765509
"8564",8564,1614766.13636364
"8565",8565,1812625.53787879
"8566",8566,2746424.56818182
"8567",8567,2376580.59848485
"8568",8568,2363980.71212121
"8569",8569,3719454.78030303
"8570",8570,1924795.66666667
"8571",8571,1886314.66666667
"8572",8572,2082708
"8573",8573,2258781
"8574",8574,1621447
"8575",8575,3000552
"8576",8576,18506779
"8577",8577,6344468
"8578",8578,3378006
"8579",8579,1656102
"8580",8580,1818500
"8581",8581,2259065.89285714
"8582",8582,2284177.86190476
"8583",8583,3677229.16666667
"8584",8584,2281380
"8585",8585,2127619
"8586",8586,1770655
"8587",8587,1368085
"8588",8588,1110713
"8589",8589,573226
"8590",8590,477987
"8591",8591,427713
"8592",8592,322886
"8593",8593,309423
"8594",8594,709612
"8595",8595,559588
"8596",8596,2037070
"8597",8597,338731
"8598",8598,386468
"8599",8599,1143100
"8600",8600,6447204
"8601",8601,553599.364701352
"8602",8602,725049.952618949
"8603",8603,974905.675094951
"8604",8604,1281966.46077854
"8605",8605,1616989.60533798
"8606",8606,1870460.20427003
"8607",8607,2362230.70806778
"8608",8608,1317388.22518492
"8609",8609,1136679.07948494
"8610",8610,1062940.85267075
"8611",8611,1036618.41924644
"8612",8612,1001636.28090744
"8613",8613,964986.319785297
"8614",8614,932276.009593943
"8615",8615,926843.949860107
"8616",8616,923069.509771213
"8617",8617,946318.398598917
"8618",8618,962958.404697445
"8619",8619,985181.715656693
"8620",8620,1011426.09136829
"8621",8621,890508.639172458
"8622",8622,883345.609717092
"8623",8623,890379.741674972
"8624",8624,842465.977607849
"8625",8625,787638.03249477
"8626",8626,752272.35426483
"8627",8627,1408334.48403631
"8628",8628,4120443.19045169
"8629",8629,3155353.62390907
"8630",8630,1530423.78359631
"8631",8631,3445020.72121085
"8632",8632,1068669.4691041
"8633",8633,944126.360195881
"8634",8634,511965
"8635",8635,550486
"8636",8636,8298629.41666667
"8637",8637,57889375.5833333
"8638",8638,1183662
"8639",8639,1314678
"8640",8640,1792569
"8641",8641,1569436
"8642",8642,779370
"8643",8643,863546
"8644",8644,1568553.66666667
"8645",8645,816151.25
"8646",8646,891432.016666667
"8647",8647,1231866.73333333
"8648",8648,1462129.66666667
"8649",8649,1356638
"8650",8650,1428293
"8651",8651,1418536
"8652",8652,5121704
"8653",8653,2491490
"8654",8654,10596736
"8655",8655,34236873
"8656",8656,2869680
"8657",8657,2483454
"8658",8658,2156911
"8659",8659,1931913
"8660",8660,2455228
"8661",8661,1963991
"8662",8662,6468495.5
"8663",8663,2017015.25
"8664",8664,2157385.36363636
"8665",8665,2323320.93181818
"8666",8666,2283517.33333333
"8667",8667,1886164.65151515
"8668",8668,3625373.0530303
"8669",8669,1951882.16666667
"8670",8670,1769265.33333333
"8671",8671,2447998
"8672",8672,1361683
"8673",8673,2536665
"8674",8674,1493712
"8675",8675,2839394
"8676",8676,17517537
"8677",8677,7014810
"8678",8678,2669679
"8679",8679,1875235
"8680",8680,1443893
"8681",8681,1714377
"8682",8682,1634831
"8683",8683,1685871
"8684",8684,1679329
"8685",8685,1505865
"8686",8686,2174493
"8687",8687,1096275
"8688",8688,831846
"8689",8689,652612
"8690",8690,468417
"8691",8691,483593
"8692",8692,385167
"8693",8693,377277
"8694",8694,781089
"8695",8695,712930
"8696",8696,1322317
"8697",8697,1075240
"8698",8698,385706
"8699",8699,1329426.05057846
"8700",8700,6461909.9494216
"8701",8701,527162.301185761
"8702",8702,713228.354230529
"8703",8703,964786.419581656
"8704",8704,1231995.03732282
"8705",8705,1487809.63235611
"8706",8706,1680828.52086592
"8707",8707,2050826.42682638
"8708",8708,1182762.77412549
"8709",8709,1030186.48676239
"8710",8710,966075.176388955
"8711",8711,950863.994311993
"8712",8712,928880.93947982
"8713",8713,906757.371088303
"8714",8714,888512.625317488
"8715",8715,900425.754491603
"8716",8716,910297.541195712
"8717",8717,929485.878991726
"8718",8718,945413.094036395
"8719",8719,963281.992157668
"8720",8720,850656.628458706
"8721",8721,996401.885401697
"8722",8722,1019905.59740981
"8723",8723,1034082.46010208
"8724",8724,994669.842716288
"8725",8725,943607.46275798
"8726",8726,944715.836227147
"8727",8727,1478146.14804098
"8728",8728,4427658.41059484
"8729",8729,2601372.57853106
"8730",8730,1332366.3465798
"8731",8731,3234673.05910081
"8732",8732,691947.471905796
"8733",8733,491638.329043568
"8734",8734,200284
"8735",8735,236739
"8736",8736,855139
"8737",8737,8459791
"8738",8738,56613964
"8739",8739,1156328
"8740",8740,1366903
"8741",8741,1536585
"8742",8742,673057
"8743",8743,809604
"8744",8744,1245593.33333333
"8745",8745,1223955.16666667
"8746",8746,1205355.95
"8747",8747,1173193.3
"8748",8748,1383079.08333333
"8749",8749,1602421
"8750",8750,1313928
"8751",8751,1485323
"8752",8752,5116563
"8753",8753,2344523
"8754",8754,10557511
"8755",8755,34527870
"8756",8756,2799976
"8757",8757,2144298
"8758",8758,2046192
"8759",8759,1852348
"8760",8760,1887224
"8761",8761,1617279
"8762",8762,5986641
"8763",8763,2253662.5
"8764",8764,2178510.91666667
"8765",8765,1923317.83333333
"8766",8766,1848590
"8767",8767,3163110
"8768",8768,1859676
"8769",8769,1830087
"8770",8770,2345917
"8771",8771,1855091
"8772",8772,1718118
"8773",8773,2171395
"8774",8774,1625413
"8775",8775,2935026
"8776",8776,10496071
"8777",8777,12982583
"8778",8778,2350360
"8779",8779,1723801.5
"8780",8780,1589474
"8781",8781,1017216
"8782",8782,1464499
"8783",8783,1476716
"8784",8784,1343397
"8785",8785,1218703
"8786",8786,1784371
"8787",8787,1452390
"8788",8788,615027
"8789",8789,587009.5
"8790",8790,537508.5
"8791",8791,454478.5
"8792",8792,399220
"8793",8793,373927
"8794",8794,841698
"8795",8795,669215
"8796",8796,1379655
"8797",8797,601668
"8798",8798,955084
"8799",8799,1408766.50828178
"8800",8800,6466397.49171815
"8801",8801,500085.334587965
"8802",8802,696902.878560499
"8803",8803,941988.283652561
"8804",8804,1160954.76228346
"8805",8805,1352807.41540031
"8806",8806,1504804.77661425
"8807",8807,1764306.42407582
"8808",8808,1062470.77372505
"8809",8809,943593.608024493
"8810",8810,891597.127316768
"8811",8811,881779.31185309
"8812",8812,867887.402041773
"8813",8813,859165.535447842
"8814",8814,858382.203418215
"8815",8815,883020.369675067
"8816",8816,894541.453892667
"8817",8817,916573.329505594
"8818",8818,933489.859927543
"8819",8819,952432.149542992
"8820",8820,1098915.38484286
"8821",8821,1115559.84879084
"8822",8822,1125925.38761339
"8823",8823,1147593.70774381
"8824",8824,1112250.59543674
"8825",8825,1102113.60953366
"8826",8826,1127589.51041139
"8827",8827,1584507.26631997
"8828",8828,4117401.43189623
"8829",8829,2780874.48763829
"8830",8830,2696763.26695349
"8831",8831,1544255.21025649
"8832",8832,674099.08342098
"8833",8833,502562
"8834",8834,182644
"8835",8835,204092
"8836",8836,521546
"8837",8837,1067279
"8838",8838,63435873
"8839",8839,1451681
"8840",8840,1327602
"8841",8841,1554310
"8842",8842,618326
"8843",8843,686259
"8844",8844,1006946
"8845",8845,522328.583333333
"8846",8846,573684
"8847",8847,527175.583333333
"8848",8848,632680.333333333
"8849",8849,663289
"8850",8850,1114025
"8851",8851,1321434
"8852",8852,5260621
"8853",8853,9403527
"8854",8854,31926476
"8855",8855,4617663
"8856",8856,1834155
"8857",8857,1463805
"8858",8858,1378968
"8859",8859,1544318
"8860",8860,1175714
"8861",8861,1248287
"8862",8862,5453272
"8863",8863,1915662.83333333
"8864",8864,2053766
"8865",8865,1474489
"8866",8866,2471359
"8867",8867,1974169
"8868",8868,1788726
"8869",8869,2376589
"8870",8870,1711365
"8871",8871,2176814
"8872",8872,1325167
"8873",8873,2575394
"8874",8874,1760159
"8875",8875,2974512
"8876",8876,5855197
"8877",8877,10847502
"8878",8878,8330048.5
"8879",8879,1512042
"8880",8880,1475479
"8881",8881,1341899
"8882",8882,824118
"8883",8883,1397151
"8884",8884,1339405
"8885",8885,1169839
"8886",8886,1681196
"8887",8887,1239626
"8888",8888,855903
"8889",8889,792771.5
"8890",8890,544393.5
"8891",8891,480209.5
"8892",8892,444998
"8893",8893,425086
"8894",8894,896183
"8895",8895,630294
"8896",8896,1335213
"8897",8897,666880
"8898",8898,872540
"8899",8899,1701742.51116371
"8900",8900,6463829.48883622
"8901",8901,472283.71671974
"8902",8902,676750.573704311
"8903",8903,904441.880176575
"8904",8904,1074928.74777032
"8905",8905,1214699.87838827
"8906",8906,1342184.71633911
"8907",8907,1506981.81484967
"8908",8908,956437.846166689
"8909",8909,860734.682627008
"8910",8910,817576.389902979
"8911",8911,816764.785572633
"8912",8912,812911.953869224
"8913",8913,818200.44173127
"8914",8914,830277.76110309
"8915",8915,855365.244807556
"8916",8916,870254.853759877
"8917",8917,892739.657378019
"8918",8918,910414.183536553
"8919",8919,931046.361128344
"8920",8920,956367.348185909
"8921",8921,972465.220592696
"8922",8922,989212.316353241
"8923",8923,1051403.20552991
"8924",8924,1022133.61758485
"8925",8925,1038741.11341006
"8926",8926,1080578.37417679
"8927",8927,1461705.05567602
"8928",8928,3895734.78207854
"8929",8929,3226692.80208203
"8930",8930,2593081.66234009
"8931",8931,1503287.96219368
"8932",8932,589931.813690033
"8933",8933,741745.5
"8934",8934,194288
"8935",8935,214077
"8936",8936,593378
"8937",8937,913087
"8938",8938,63101574
"8939",8939,1438552
"8940",8940,1341170
"8941",8941,1558669
"8942",8942,557742
"8943",8943,647767
"8944",8944,770872
"8945",8945,642247
"8946",8946,795159
"8947",8947,982099
"8948",8948,1049383
"8949",8949,1035821
"8950",8950,1178483
"8951",8951,1229583
"8952",8952,4978425
"8953",8953,41224475
"8954",8954,3663256
"8955",8955,3083397
"8956",8956,1705670
"8957",8957,1750315
"8958",8958,1531374
"8959",8959,1325772
"8960",8960,1328469
"8961",8961,1653941
"8962",8962,5149034
"8963",8963,2266085.5
"8964",8964,1723672
"8965",8965,2333698
"8966",8966,2098233
"8967",8967,1339281
"8968",8968,2557108
"8969",8969,2057189
"8970",8970,2263931
"8971",8971,2029362
"8972",8972,1909521
"8973",8973,3024485
"8974",8974,2885546
"8975",8975,3803703
"8976",8976,4773079
"8977",8977,10818324
"8978",8978,1805519
"8979",8979,7402720
"8980",8980,1392697
"8981",8981,1371446
"8982",8982,1267735
"8983",8983,840919
"8984",8984,1307801
"8985",8985,1176100
"8986",8986,1628595
"8987",8987,1129034.5
"8988",8988,813700.166666667
"8989",8989,694175
"8990",8990,555743
"8991",8991,494843
"8992",8992,461608
"8993",8993,438328
"8994",8994,869805
"8995",8995,669238
"8996",8996,1296694
"8997",8997,801499
"8998",8998,897936
"8999",8999,1758555.71215403
"9000",9000,6477644.70451268
